Name,NetWorth,Country,Source,Rank,Age,Residence,Citizenship,Status,Children,Education,Self_made,continent,country_code,Continent_AF,Continent_AS,Continent_EU,Continent_NA,Continent_OC,Continent_SA,Country_US,Country_CN
Mathias Doepfner,1.2,Germany,Media,2378,58.0,,Germany,,,,False,EU,DE,0,0,1,0,0,0,0,0
Aydin Dogan,1.2,Turkey,media,2378,85.0,"Istanbul, Turkey",Turkey,Married,4.0,,True,AS,TR,0,1,0,0,0,0,0,0
Marek Dospiva,1.2,Czechia,investments,2378,51.0,"Prague, Czechia",Czechia,Divorced,,,True,EU,CZ,0,0,1,0,0,0,0,0
Wesley Edens,1.2,United States,investments,2378,59.0,"New York, New York",United States,Married,4.0,"Bachelor of Arts/Science, Oregon State University",True,NAm,US,0,0,0,1,0,0,1,0
Wolfgang Egger,1.2,Germany,real estate,2378,55.0,"Augsburg, Germany",Germany,,1.0,,True,EU,DE,0,0,1,0,0,0,0,0
Gabriel Escarrer,1.2,Spain,hotels,2378,86.0,"Palma de Majorca, Spain",Spain,Married,6.0,,True,EU,ES,0,0,1,0,0,0,0,0
Fan Zhaoxia & family,1.2,China,photovoltaic equipment,2378,53.0,"Beijing, China",China,Married,,,True,AS,CN,0,1,0,0,0,0,0,1
Clement Fayat & family,1.2,France,construction,2378,89.0,"Saint-Émilion, France",France,Married,,,True,EU,FR,0,0,1,0,0,0,0,0
Gleb Fetisov,1.2,Russia,investments,2378,54.0,"Moscow, Russia",Russia,Married,3.0,"Doctorate, Moscow State University",True,EU,RU,0,0,1,0,0,0,0,0
Benedicte Find,1.2,Denmark,medical devices,2378,,"Copenhagen, Denmark",Denmark,,,,False,EU,DK,0,0,1,0,0,0,0,0
J. Christopher Flowers,1.2,United States,investments,2378,63.0,"New York, New York",United States,Married,2.0,"Bachelor of Arts/Science, Harvard University",True,NAm,US,0,0,0,1,0,0,1,0
Dan Gertler,1.2,Israel,mining,2378,47.0,"Bnei Brak, Israel",Israel,Married,11.0,"Diploma, High School",False,AS,IL,0,1,0,0,0,0,0,0
Premchand Godha,1.2,India,pharmaceuticals,2378,74.0,"Mumbai, India",India,Married,2.0,"Chartered Accountant, Institute of Chartered Accountants of India; Bachelor of Commerce, University of Rajasthan",True,AS,IN,0,1,0,0,0,0,0,0
Lance Gokongwei,1.2,Philippines,diversified,2378,53.0,"Manila, Philippines",Philippines,Married,,"Bachelor of Science, The Wharton School of the University of Pennsylvania; Bachelor of Science, University of Pennsylvania, School of Engineering and Applied Science",False,AS,PH,0,1,0,0,0,0,0,0
Lawrence Golub,1.2,United States,private equity,2378,61.0,"New York, New York",United States,,,"Master of Business Administration, Harvard Business School; Bachelor of Arts/Science, Harvard College; Doctor of Jurisprudence, Harvard Law School",True,NAm,US,0,0,0,1,0,0,1,0
Ryan Graves,1.2,United States,uber,2378,37.0,"Kauai, Hawaii",United States,Married,4.0,"Bachelor of Arts/Science, Miami University of Ohio",True,NAm,US,0,0,0,1,0,0,1,0
Mehmet Nazif Gunal,1.2,Turkey,"tourism, construction",2378,73.0,"Istanbul, Turkey",Turkey,Married,3.0,,True,AS,TR,0,1,0,0,0,0,0,0
Stelios Haji-Ioannou,1.2,Cyprus,EasyJet,2378,54.0,"Monte Carlo, Monaco",Cyprus,Single,,"Master of Science, City University of London; Bachelor of Arts/Science, London School of Economics",False,AS,CY,0,1,0,0,0,0,0,0
Alfredo Harp Helu & family,1.2,Mexico,banking,2378,77.0,"Mexico City, Mexico",Mexico,Married,4.0,,True,NAm,MX,0,0,0,1,0,0,0,0
Jaroslav Hascak,1.2,Slovakia,investments,2378,51.0,"Bratislava, Slovakia",Slovakia,Married,,,True,EU,SK,0,0,1,0,0,0,0,0
Hong Seok-joh,1.2,South Korea,convenience stores,2378,68.0,"Seoul, South Korea",South Korea,Married,1.0,"Master of Laws, Harvard University; Law Degree, Seoul National University",False,AS,KR,0,1,0,0,0,0,0,0
Hu Xiaojun & family,1.2,China,Airline,2378,59.0,"Guiyang, China",China,Married,,,True,AS,CN,0,1,0,0,0,0,0,1
Huang Shanbing & family,1.2,China,semiconductors,2378,64.0,"Qidong, China",China,Married,,,True,AS,CN,0,1,0,0,0,0,0,1
Huang Yimeng,1.2,China,mobile games,2378,39.0,"Shanghai, China",China,,,,True,AS,CN,0,1,0,0,0,0,0,1
Jonas Kamprad,1.2,Sweden,IKEA,2378,55.0,"London, United Kingdom",Sweden,Married,2.0,,False,EU,SE,0,0,1,0,0,0,0,0
Mathias Kamprad,1.2,Sweden,IKEA,2378,51.0,"London, United Kingdom",Sweden,Divorced,2.0,,False,EU,SE,0,0,1,0,0,0,0,0
Peter Kamprad,1.2,Sweden,IKEA,2378,57.0,"Tervuren, Belgium",Sweden,Married,2.0,,False,EU,SE,0,0,1,0,0,0,0,0
Eugene Kaspersky,1.2,Russia,software,2378,55.0,"Moscow, Russia",Russia,Divorced,4.0,"Bachelor of Arts/Science, Institute of Cryptography, Telecommunications and Computer Science (FSB Academy)",True,EU,RU,0,0,1,0,0,0,0,0
Kim Dae-il,1.2,South Korea,mobile gaming,2378,41.0,"Anyang, South Korea",South Korea,Married,1.0,,True,AS,KR,0,1,0,0,0,0,0,0
Kim Jung-woong,1.2,South Korea,cosmetics,2378,46.0,"Seoul, South Korea",South Korea,Married,1.0,"Associate in Arts/Science, Daelim University",True,AS,KR,0,1,0,0,0,0,0,0
Kazutoshi Kobayashi,1.2,Japan,cosmetics,2378,58.0,"Tokyo, Japan",Japan,,,,False,AS,JP,0,1,0,0,0,0,0,0
Masanori Kobayashi,1.2,Japan,cosmetics,2378,48.0,"Tokyo, Japan",Japan,,,,False,AS,JP,0,1,0,0,0,0,0,0
Takao Kobayashi,1.2,Japan,cosmetics,2378,56.0,"Tokyo, Japan",Japan,,,,False,AS,JP,0,1,0,0,0,0,0,0
Hakan Koc,1.2,Germany,online car sales,2378,36.0,"Berlin, Germany",Germany,,,"Bachelor of Law, Bucerius Law School",True,EU,DE,0,0,1,0,0,0,0,0
Andrei Komarov,1.2,Russia,manufacturing,2378,54.0,"Moscow, Russia",Russia,Married,6.0,"Bachelor of Arts/Science, Moscow Institute of Chemical Engineering",True,EU,RU,0,0,1,0,0,0,0,0
Koo Bon-joon,1.2,South Korea,"electronics, household products",2378,69.0,"Seoul, South Korea",South Korea,Married,2.0,"Bachelor of Arts/Science, Seoul National University; Master of Business Administration, University of Chicago",False,AS,KR,0,1,0,0,0,0,0,0
Koo Bon-neung,1.2,South Korea,electronics,2378,72.0,"Seoul, South Korea",South Korea,Married,2.0,"Bachelor of Arts/Science, Korea University",False,AS,KR,0,1,0,0,0,0,0,0
Koo Bon-sik,1.2,South Korea,LG,2378,62.0,"Seoul, South Korea",South Korea,Married,3.0,"Master, University of Michigan",False,AS,KR,0,1,0,0,0,0,0,0
Kwek Leng Peck,1.2,Singapore,diversified,2378,65.0,"Singapore, Singapore",Singapore,Married,,,False,AS,SG,0,1,0,0,0,0,0,0
Joe Lacob,1.2,United States,Golden State Warriors,2378,65.0,"Atherton, California",United States,Married,4.0,"Master of Business Administration, Stanford University; Masters of Public Health, UCLA; Bachelor of Arts/Science, University of California, Irvine",True,NAm,US,0,0,0,1,0,0,1,0
Guy Laliberté,1.2,Canada,Cirque du Soleil,2378,61.0,"Montreal, Canada",Canada,In Relationship,5.0,,True,NAm,CA,0,0,0,1,0,0,0,0
Lee Jay-hyun,1.2,South Korea,"food products, entertainment",2378,61.0,"Seoul, South Korea",South Korea,Married,2.0,"Bachelor of Arts/Science, Korea University",False,AS,KR,0,1,0,0,0,0,0,0
Li Fengluan,1.2,China,"steel, diversified",2378,59.0,"Ruzhou, China",China,Married,,,True,AS,CN,0,1,0,0,0,0,0,1
Lin Jie & family,1.2,China,pharmaceuticals,2378,52.0,"Taizhou, China",China,Married,,,True,AS,CN,0,1,0,0,0,0,0,1
Liu Baolin,1.2,China,pharmacies,2378,67.0,"Wuhan, China",China,Married,2.0,,True,AS,CN,0,1,0,0,0,0,0,1
Liu Gexin & family,1.2,China,pharmaceuticals,2378,69.0,"Chengdu, China",China,Married,1.0,"Medical Doctor, Chongqing Universtiy",True,AS,CN,0,1,0,0,0,0,0,1
Lou Guoqiang,1.2,China,copper,2378,64.0,"Ningbo, China",China,,,,True,AS,CN,0,1,0,0,0,0,0,1
Lu Shenglin,1.2,China,machinery,2378,40.0,"Dongguan, China",China,,,,True,AS,CN,0,1,0,0,0,0,0,1
Lu Zhilin,1.2,China,machinery,2378,38.0,"Dongguan, China",China,,,,True,AS,CN,0,1,0,0,0,0,0,1
Frederic Luddy,1.2,United States,software,2378,66.0,"San Diego, California",United States,Single,1.0,"Drop Out, Indiana University",True,NAm,US,0,0,0,1,0,0,1,0
Lun Ruixiang & family,1.2,China,real estate,2378,53.0,"Hong Kong, Hong Kong",China,Married,,,True,AS,CN,0,1,0,0,0,0,0,1
Alexander Lutsenko & family,1.2,Russia,agribusiness,2378,59.0,Kaliningrad,Russia,Married,2.0,,True,EU,RU,0,0,1,0,0,0,0,0
Bill Malhotra,1.2,Canada,real estate,2378,71.0,"Ottawa, Canada",Canada,Married,2.0,"Bachelor of Engineering, Birla Institute of Technology and Science (BITS) - Pilani",True,NAm,CA,0,0,0,1,0,0,0,0
Jorge Mas,1.2,United States,Construction,2378,58.0,"Miami, Florida",United States,Married,3.0,"Master of Business Administration, University of Miami",False,NAm,US,0,0,0,1,0,0,1,0
Muneaki Masuda,1.2,Japan,retail,2378,70.0,"Osaka, Japan",Japan,Married,2.0,"Bachelor of Arts/Science, Doshisha University",True,AS,JP,0,1,0,0,0,0,0,0
Andrei Molchanov,1.2,Russia,construction materials,2378,49.0,"Moscow, Russia",Russia,Married,6.0,"Masters of Public Administration, Russian State Academy of Management; Bachelor of Arts/Science, St Petersburg State University",True,EU,RU,0,0,1,0,0,0,0,0
Ulrich Mommert & family,1.2,Austria,lighting,2378,80.0,,Austria,,,,True,EU,AT,0,0,1,0,0,0,0,0
Taichiro Motoe,1.2,Japan,Internet services,2378,45.0,"Kashiwa, Japan",Japan,,,,True,AS,JP,0,1,0,0,0,0,0,0
Mou Jinxiang,1.2,China,chemicals,2378,67.0,"Taizhou, China",China,,,,True,AS,CN,0,1,0,0,0,0,0,1
Udo Mueller,1.2,Germany,advertising,2378,59.0,"Cologne, Germany",Germany,,,,True,EU,DE,0,0,1,0,0,0,0,0
Nguyen Dang Quang,1.2,Vietnam,"consumer products, banking",2378,57.0,"Ho Chi Minh City, Vietnam",Vietnam,Married,3.0,,True,AS,VN,0,1,0,0,0,0,0,0
Simon Nixon,1.2,United Kingdom,price comparison website,2378,53.0,"St. Brelade, Jersey, United Kingdom",United Kingdom,Single,,"Drop Out, Nottingham University",True,EU,GB,0,0,1,0,0,0,0,0
Liora Ofer,1.2,Israel,investments,2378,67.0,"Tel Aviv, Israel",Israel,Separated,2.0,,False,AS,IL,0,1,0,0,0,0,0,0
Roberto Ongpin,1.2,Philippines,diversified,2378,84.0,"Manila, Philippines",Philippines,Married,4.0,"Master of Business Administration, Harvard University",True,AS,PH,0,1,0,0,0,0,0,0
Eren Ozmen,1.2,United States,aerospace,2378,62.0,"Reno, Nevada",United States,Married,2.0,"Master of Business Administration, University of Nevada at Reno",True,NAm,US,0,0,0,1,0,0,1,0
Fatih Ozmen,1.2,United States,aerospace,2378,63.0,"Reno, Nevada",United States,Married,,,True,NAm,US,0,0,0,1,0,0,1,0
Chamath Palihapitiya,1.2,United States,★,2378,44.0,"Atherton, California",United States,In Relationship,3.0,"Bachelor of Engineering, University of Waterloo",True,NAm,US,0,0,0,1,0,0,1,0
Murdaya Poo,1.2,Indonesia,diversified,2378,80.0,"Jakarta, Indonesia",Indonesia,Married,4.0,,False,AS,ID,0,1,0,0,0,0,0,0
G.V. Prasad,1.2,India,pharmaceuticals,2378,60.0,"Hyderabad, India",India,Married,3.0,"Bachelor of Science in Engineering, Illinois Institute of Technology; Master, Purdue University",False,AS,IN,0,1,0,0,0,0,0,0
Michael Price,1.2,United States,investments,2378,68.0,"Far Hills, New Jersey",United States,Married,4.0,"Bachelor of Arts/Science, University of Oklahoma",False,NAm,US,0,0,0,1,0,0,1,0
Qin Qingping & family,1.2,China,coal & coke,2378,58.0,"Dezhou, China",China,Married,,,True,AS,CN,0,1,0,0,0,0,0,1
Qiu Dongxu,1.2,Canada,pharmaceutical,2378,61.0,"Tianjin, China",Canada,,,,True,NAm,CA,0,0,0,1,0,0,0,0
Rao Wei & family,1.2,China,pharmaceuticals,2378,56.0,"Shenzhen, China",China,,,"Doctorate, Wuhan University of Technology",True,AS,CN,0,1,0,0,0,0,0,1
Andrei Rappoport,1.2,Russia,investments,2378,57.0,"Moscow, Russia",Russia,Married,2.0,"Bachelor of Arts/Science, Donetsk National University",True,EU,RU,0,0,1,0,0,0,0,0
Dani Reiss,1.2,Canada,down jackets,2378,47.0,"Toronto, Canada",Canada,Married,,"Bachelor of Arts/Science, University of Toronto",False,NAm,CA,0,0,0,1,0,0,0,0
Ren Zhengfei,1.2,China,telecom equipment,2378,77.0,"Shenzhen, China",China,,,,True,AS,CN,0,1,0,0,0,0,0,1
Duke Reyes,1.2,United States,beer distribution,2378,64.0,"Palm Beach, Florida",United States,Married,,,False,NAm,US,0,0,0,1,0,0,1,0
Boris Rotenberg,1.2,Russia,"construction, pipes, chemicals",2378,64.0,"Moscow, Russia",Russia,Married,5.0,"Bachelor of Arts/Science, Leningrad Institute of Physical Culture",True,EU,RU,0,0,1,0,0,0,0,0
Chris Sacca,1.2,United States,venture capital investing,2378,45.0,"Truckee, California",United States,Married,2.0,"Bachelor of Arts/Science, Georgetown University; Doctor of Jurisprudence, Georgetown University",True,NAm,US,0,0,0,1,0,0,1,0
Alexander Samwer,1.2,Germany,tech investments,2378,46.0,"Munich, Germany",Germany,Married,1.0,"Master of Business Administration, Harvard Business School; Master of Arts, Oxford University",True,EU,DE,0,0,1,0,0,0,0,0
Marc Samwer,1.2,Germany,tech investments,2378,50.0,"Munich, Germany",Germany,Married,2.0,"LLM, University of Cologne",True,EU,DE,0,0,1,0,0,0,0,0
Hajime Satomi,1.2,Japan,"video games, pachinko",2378,79.0,"Tokyo, Japan",Japan,Married,3.0,,True,AS,JP,0,1,0,0,0,0,0,0
James Scapa,1.2,United States,software,2378,64.0,"Atherton, California",United States,Married,4.0,"Bachelor of Arts/Science, Columbia University; Master of Business Administration, University of Michigan",True,NAm,US,0,0,0,1,0,0,1,0
Albert Shigaboutdinov,1.2,Russia,"refinery, chemicals",2378,68.0,"Kazan, Russia",Russia,Married,2.0,"Bachelor of Arts/Science, Kazan State Technical University",True,EU,RU,0,0,1,0,0,0,0,0
Kavita Singhania,1.2,India,cement,2378,59.0,"Chennai, India",India,Widowed,,,False,AS,IN,0,1,0,0,0,0,0,0
Ronald Slabke,1.2,Germany,fintech,2378,,"Berlin, Germany",Germany,,,,True,EU,DE,0,0,1,0,0,0,0,0
Mike Speiser,1.2,United States,software,2378,50.0,"San Francisco, California",United States,Single,,"Master of Business Administration, Harvard Business School; Bachelor of Arts/Science, University of Arizona",True,NAm,US,0,0,0,1,0,0,1,0
